Index,Address,Country,Country_Code,Latitude,Location,Longitude,Recorded_Lat,Recorded_Lng,Region,Type,ver_Index
1310,"Almoloya de Juárez, Mexico, Mexico",Mexico,MEX,,"Almoloya De Juarez, Estado De Mexico",,19.39712725,-99.82162587396992,,no lat/lng entered / incorrect lat/lng - geocoded location,
1311,"Arroyo Chiquito, 51200, Mexico, Mexico",Mexico,MEX,,"Arroyo, Estado De Mexico",,19.1893502,-100.0673778,,no lat/lng entered / incorrect lat/lng - geocoded location,
1312,"Atitalaquia, Hidalgo, Mexico",Mexico,MEX,,"Atitalaquia, Hidalgo",,20.0597395,-99.21328819731298,,no lat/lng entered / incorrect lat/lng - geocoded location,
1313,"Toluca, 50150, Mexico, Mexico",Mexico,MEX,,"Boximo, Toluca",,19.292545,-99.6569007,,no lat/lng entered / incorrect lat/lng - geocoded location,
1314,"Calixtlahuaca, 50290, Mexico, Mexico",Mexico,MEX,,"Calixtlahuaca, Estado De Mexico",,19.3343316,-99.6889279,,no lat/lng entered / incorrect lat/lng - geocoded location,
1315,"Epitacio Huerta, Michoacán, Mexico",Mexico,MEX,,"Epitacio Huerta, Michoacan",,20.14291355,-100.30214017658625,,no lat/lng entered / incorrect lat/lng - geocoded location,
1316,"Iglesia de la Santísima Trinidad, 83, Geranios, 56223, Geranios, San Nicolás Huexotla, Mexico, Mexico",Mexico,MEX,,"La Trinidad, Texcoco",,19.4883148,-98.8643929,,no lat/lng entered / incorrect lat/lng - geocoded location,
1317,"Kenya, Kenya",Kenya,KEN,,Kti,,1.4419683,38.4313975,,no lat/lng entered / incorrect lat/lng - geocoded location,
1318,"Isinya, Kajiado County, Kenya",Kenya,KEN,,Isinya,,-1.684538,36.846708,,no lat/lng entered / incorrect lat/lng - geocoded location,
1319,"Comayagua, Honduras",Honduras,HND,,"Playita, Comayagua",,14.55509585,-87.67794635681561,,no lat/lng entered / incorrect lat/lng - geocoded location,
1320,"Managua, 10000 (CODIGO MAESTRO), Managua, Nicaragua",Nicaragua,NIC,,Ceniab. Managua,,12.1461244,-86.273717,,no lat/lng entered / incorrect lat/lng - geocoded location,
1321,"Río San Gabriel, 22200, Leon, Nicaragua",Nicaragua,NIC,,"San Gilberto, Leon",,12.2804233,-86.6505005,,no lat/lng entered / incorrect lat/lng - geocoded location,
1323,"Sennar Dam, Sennar, Sennar State, Sudan",Sudan,SDN,,Sennar,,13.54727615,33.63265493088987,,no lat/lng entered / incorrect lat/lng - geocoded location,
1330,"West Rotana Road, 31914, Lusaka Province, Zambia",Zambia,ZMB,,Lusaka West,,-15.5141009,28.2555507,,no lat/lng entered / incorrect lat/lng - geocoded location,
1331,"Mubuyu Farm Dam, Southern Province, Zambia",Zambia,ZMB,,Zamseed Farm,,-16.0277442,28.1062417,,no lat/lng entered / incorrect lat/lng - geocoded location,
1332,"Harare, 0000, Harare Province, Zimbabwe",Zimbabwe,ZWE,,Cimmyt Harare,,-17.831773,31.045686,,no lat/lng entered / incorrect lat/lng - geocoded location,
1334,"Cowley Farm, Mashonaland Central, Zimbabwe",Zimbabwe,ZWE,,Sandburst Farm,,-16.9518008,31.3228361,,no lat/lng entered / incorrect lat/lng - geocoded location,
1335,"Cowley Farm, Mashonaland Central, Zimbabwe",Zimbabwe,ZWE,,Sandhurst Farm,,-16.9518008,31.3228361,,no lat/lng entered / incorrect lat/lng - geocoded location,
1336,"Vallecillos, Francisco Morazán, Honduras",Honduras,HND,,"Vallecillo, Fco. Morazan",,14.4958159,-87.3483698,,no lat/lng entered / incorrect lat/lng - geocoded location,
1337,"Yorito, Yoro, Honduras",Honduras,HND,,"Yorito, Yoro",,15.0654325,-87.2820675,,no lat/lng entered / incorrect lat/lng - geocoded location,
1338,"Bauta, 30600, Artemisa, Cuba",Cuba,CUB,,"Bauta, Artemisa",,22.982412,-82.547409,,no lat/lng entered / incorrect lat/lng - geocoded location,
1339,"Zimbabwe, Zimbabwe",Zimbabwe,ZWE,,Panner,,-18.4554963,29.7468414,,no lat/lng entered / incorrect lat/lng - geocoded location,
1340,"Sahagu - - - - Sahagun, Colombia",Colombia,COL,8.94632816314697,Sahagu - - - - Sahagun,-75.4312591552734,8.94632816314697,-75.4312591552734,South America,correct location data,
1341,"Tshibati - - - - Kibati, Congo",Congo,COG,-4.01666688919067,Tshibati - - - - Kibati,12.1833333969116,-4.01666688919067,12.1833333969116,Eastern and Southern Africa,correct location data,
1342,"Lodana - - - - - Lodano, Ecuador",Ecuador,ECU,-1.18333327770233,Lodana - - - - - Lodano,-80.4000015258789,-1.18333327770233,-80.4000015258789,South America,correct location data,
1343,"Organos - - - - Horganos, Ecuador",Ecuador,ECU,-4.11289691925049,Organos - - - - Horganos,-80.1526107788086,-4.11289691925049,-80.1526107788086,South America,correct location data,
1344,"Chalchahuapa - - - Chalchuapa, El Salvador",El Salvador,SLV,13.981632232666,Chalchahuapa - - - Chalchuapa,-89.6813735961914,13.981632232666,-89.6813735961914,Central America and Caribbean,correct location data,
1345,"El Coyalito - - - El Coyolito, El Salvador",El Salvador,SLV,14.0782823562622,El Coyalito - - - El Coyolito,-89.1396331787109,14.0782823562622,-89.1396331787109,Central America and Caribbean,correct location data,
1346,"Dobuleni Research Station - - - Dobuilevu Research, Fiji",Fiji,FJI,-17.3736000061035,Dobuleni Research Station - - - Dobuilevu Research,178.170608520508,-17.3736000061035,178.170608520508,,correct location data,
1348,"La Maquina Caballo Blanco, Guatemala",Guatemala,GTM,14.4956617355347,La Maquina Caballo Blanco,-91.8501205444336,14.4956617355347,-91.8501205444336,Central America and Caribbean,correct location data,
1349,"San Jose Pinula, Guatemala",Guatemala,GTM,14.5500001907349,San Jose Pinula,-90.4166641235352,14.5500001907349,-90.4166641235352,Central America and Caribbean,correct location data,
1350,"Catacamas, Olancho - - - Catacama, Honduras",Honduras,HND,14.8473997116089,"Catacamas, Olancho - - - Catacama",-85.8921966552734,14.8473997116089,-85.8921966552734,Central America and Caribbean,correct location data,
1351,"La Dalia, Nicaragua",Nicaragua,NIC,13.1373748779297,La Dalia,-85.7346115112305,13.1373748779297,-85.7346115112305,Central America and Caribbean,correct location data,
1354,"Finkolo, Mali",Mali,MLI,11.216667175293,Finkolo,6.18333339691162,11.216667175293,-6.18333339691162,Eastern and Southern Africa,"entered (lat, -lng)",1186.0
1353,"Villa Flores, Chiap., Mexico",Mexico,MEX,16.2333335876465,"Villa Flores, Chiap.",-93.2666702270508,16.2333335876465,-93.2666702270508,Central America and Caribbean,correct location data,
1355,"El Aguila, Pejibaye, Perez Zeledon, Costa Rica",Costa Rica,CRI,9.13074016571045,"El Aguila, Pejibaye, Perez Zeledon",83.5256271362305,9.13074016571045,-83.5256271362305,Central America and Caribbean,"entered (lat, -lng)",
1356,"Los Chiles, Costa Rica",Costa Rica,CRI,10.9072999954224,Los Chiles,84.5482864379883,10.9072999954224,-84.5482864379883,Central America and Caribbean,"entered (lat, -lng)",
1357,"Araure, Edo. Portuguesa, Venezuela, Bolivarian Republic of","Venezuela, Bolivarian Republic of",VEN,9.31999969482422,"Araure, Edo. Portuguesa",68.5199966430664,9.31999969482422,-68.5199966430664,Central America and Caribbean,"entered (lat, -lng)",
1358,"Las Velas, Edo. Yaracuy, Venezuela, Bolivarian Republic of","Venezuela, Bolivarian Republic of",VEN,9.59000015258789,"Las Velas, Edo. Yaracuy",69.0800018310547,9.59000015258789,-69.0800018310547,Central America and Caribbean,"entered (lat, -lng)",
1359,"Tiznados, Edo. Guarico, Venezuela, Bolivarian Republic of","Venezuela, Bolivarian Republic of",VEN,9.26000022888184,"Tiznados, Edo. Guarico",67.3399963378906,9.26000022888184,-67.3399963378906,Central America and Caribbean,"entered (lat, -lng)",
1360,"Concepcion De Pilas, Buenos Aires, Costa Rica",Costa Rica,CRI,9.10365009307861,"Concepcion De Pilas, Buenos Aires",83.4467010498047,9.10365009307861,-83.4467010498047,Central America and Caribbean,"entered (lat, -lng)",
1361,"El Amparo, El Gallito, Los Chiles, Alajuela, Costa Rica",Costa Rica,CRI,10.8362998962402,"El Amparo, El Gallito, Los Chiles, Alajuela",84.6432876586914,10.8362998962402,-84.6432876586914,Central America and Caribbean,"entered (lat, -lng)",
1362,"Guagaral, Buenos Aires Puntarenas, Costa Rica",Costa Rica,CRI,9.07569980621338,"Guagaral, Buenos Aires Puntarenas",83.5074768066406,9.07569980621338,-83.5074768066406,Central America and Caribbean,"entered (lat, -lng)",
1363,"Pueblo Nuevo, San Jose, Upala, Costa Rica",Costa Rica,CRI,10.9829301834106,"Pueblo Nuevo, San Jose, Upala",85.1275329589844,10.9829301834106,-85.1275329589844,Central America and Caribbean,"entered (lat, -lng)",
1364,"Veracruz, Pejibaye, Perez Zeledon, Costa Rica",Costa Rica,CRI,9.09609985351563,"Veracruz, Pejibaye, Perez Zeledon",83.5466079711914,9.09609985351563,-83.5466079711914,Central America and Caribbean,"entered (lat, -lng)",
1365,"El Progreso, Pejibaye, Perez Zeledon, Costa Rica",Costa Rica,CRI,9.1004695892334,"El Progreso, Pejibaye, Perez Zeledon",83.5448684692383,9.1004695892334,-83.5448684692383,Central America and Caribbean,"entered (lat, -lng)",
1366,"Guagaral, Buenos Aires, Costa Rica",Costa Rica,CRI,9.07569980621338,"Guagaral, Buenos Aires",83.5074768066406,9.07569980621338,-83.5074768066406,Central America and Caribbean,"entered (lat, -lng)",
1367,"Via Puerto López - Puerto Gaitán, Caserío La Victoria, Meta, Colombia",Colombia,COL,,La Fazenda-puerto Lopez(meta),,4.3019136,-72.3720927,,no lat/lng entered / incorrect lat/lng - geocoded location,
1368,"Puerto Lopez, Meta, Colombia",Colombia,COL,,Taluma-puerto Lopez(meta),,4.085013,-72.9584671,,no lat/lng entered / incorrect lat/lng - geocoded location,
1369,"La Libertad (La Represa), vía Alto Pompeya - Pachaquiaro - Puerto López, 057, vía Alto Pompeya - Pachaquiaro - Puerto López, Puerto Lopez, Meta, Colombia",Colombia,COL,,Libertad Pto Lopez Meta,,4.080558,-73.46033,,no lat/lng entered / incorrect lat/lng - geocoded location,
1370,"San Martín, Peru",Peru,PER,,Aucaloma-san Martin,,-7.0,-76.833333,,no lat/lng entered / incorrect lat/lng - geocoded location,
1371,"Carimagua, Casanare, Colombia",Colombia,COL,,Carimagua,,5.3958472,-71.0521725,,no lat/lng entered / incorrect lat/lng - geocoded location,
1372,"Dholi, 843114, Bihar, India",India,IND,,"Dholi, Bihar",,25.9944458,85.658769,,no lat/lng entered / incorrect lat/lng - geocoded location,
1373,"West Bengal, India",India,IND,,West Bengal,,22.9964948,87.6855882,,no lat/lng entered / incorrect lat/lng - geocoded location,
1374,"Bihar, India",India,IND,,Bihar-drt,,25.6440845,85.906508,,no lat/lng entered / incorrect lat/lng - geocoded location,
1375,"Hyderabad, 500012, Telangana, India",India,IND,,Hyderabad-drt,,17.3616079,78.4746286,,no lat/lng entered / incorrect lat/lng - geocoded location,
1376,"Option Matrix Infotech Private Limited., Wing B, 100 Feet Road, 500081, 100 Feet Road, Greater Hyderabad Municipal Corporation, Telangana, India",India,IND,,Hyderabad-opt,,17.4520413,78.3934676,,no lat/lng entered / incorrect lat/lng - geocoded location,
1377,"Udaipur, 313001, Rajasthan, India",India,IND,,Udaipur-drt,,24.5787228,73.6862551,,no lat/lng entered / incorrect lat/lng - geocoded location,
1378,"Sabour Railway Station, 812002, Bhagalpur, Bihar, India",India,IND,,Sabour,,25.238384,87.0461306,,no lat/lng entered / incorrect lat/lng - geocoded location,
1379,"Mandya taluk, Karnataka, India",India,IND,,Mandya,,12.594106700000001,76.86426781799315,,no lat/lng entered / incorrect lat/lng - geocoded location,
1380,"China, China",China,CHN,,China,,35.000074,104.999927,,no lat/lng entered / incorrect lat/lng - geocoded location,
1381,"Aurangabad, 431002, Maharashtra, India",India,IND,,Aurangabad-ww,,19.8739536,75.3277803,,no lat/lng entered / incorrect lat/lng - geocoded location,
1382,"Bakaram Jagir, Telangana, India",India,IND,,Bakaram/kanchan,,17.2890993,78.3134553,,no lat/lng entered / incorrect lat/lng - geocoded location,
1383,"Bānswāra, Rajasthan, India",India,IND,,Banswara-drt,,23.5,74.333333,,no lat/lng entered / incorrect lat/lng - geocoded location,
1384,"Bihar Agricultural University, 812002, Bhagalpur, Bihar, India",India,IND,,Bihar Agr Uni,,25.2383952,87.05065963208676,,no lat/lng entered / incorrect lat/lng - geocoded location,
1385,"State Bank of India, Road No. 3, 500034, Road No. 3, Greater Hyderabad Municipal Corporation, Telangana, India",India,IND,,Drt-hyd,,17.425371,78.4331814,,no lat/lng entered / incorrect lat/lng - geocoded location,
1386,"Kaveri river, 613001, Thanjavur, Tamil Nadu, India",India,IND,,Gowraram/kaveri,,10.9142248,79.1814096,,no lat/lng entered / incorrect lat/lng - geocoded location,
1387,"Guntur, 522001, Andhra Pradesh, India",India,IND,,Guntur/nuzi,,16.2915189,80.4541588,,no lat/lng entered / incorrect lat/lng - geocoded location,
1388,"CoHSc, Ayalli Road, 141027, Ayalli Road, Sunet, Punjab, India",India,IND,,Hs- Lud,,30.8996281,75.806559,,no lat/lng entered / incorrect lat/lng - geocoded location,
1389,"Srinagar - Kanyakumari Highway, 560068, Bengaluru, Karnataka, India",India,IND,,Hs-del,,12.9159629,77.623725,,no lat/lng entered / incorrect lat/lng - geocoded location,
1390,"State Bank of India, Station Road, 387001, Station Road, Nadiad, Gujarat, India",India,IND,,Hs-guj,,22.69425765,72.85909723785187,,no lat/lng entered / incorrect lat/lng - geocoded location,
1391,"HSBC, 500032, Greater Hyderabad Municipal Corporation, Telangana, India",India,IND,,Hs-hyd,,17.45626725,78.36807320789387,,no lat/lng entered / incorrect lat/lng - geocoded location,
1392,"State Bank of India, 17th Cross Road, PINATA, 17th Cross Road, Bengaluru, Karnataka, India",India,IND,,Hs-kar,,12.9118559,77.6516888,,no lat/lng entered / incorrect lat/lng - geocoded location,
1393,"HS Public School, Panjpeer Rd, 152116, Panjpeer Rd, Abohar, Punjab, India",India,IND,,Hs-pan,,30.1533559,74.2092357,,no lat/lng entered / incorrect lat/lng - geocoded location,
1394,"India Gate, Rajpath, 020626, Rajpath, New Delhi, Delhi, India",India,IND,,Hs-pant,,28.6128924,77.2294312,,no lat/lng entered / incorrect lat/lng - geocoded location,
1395,"State Bank of India, Road No. 3, 500034, Road No. 3, Greater Hyderabad Municipal Corporation, Telangana, India",India,IND,,Hyd,,17.425371,78.4331814,,no lat/lng entered / incorrect lat/lng - geocoded location,
1396,"Hyderabad, 500012, Telangana, India",India,IND,,Hyderabad-ww,,17.3616079,78.4746286,,no lat/lng entered / incorrect lat/lng - geocoded location,
1397,"State Bank of India, 431204, Ambad, Maharashtra, India",India,IND,,Jalna/krishidhan,,19.6171238,75.7970552,,no lat/lng entered / incorrect lat/lng - geocoded location,
1398,"State Bank of India, 431204, Ambad, Maharashtra, India",India,IND,,Jalna-drt,,19.6171238,75.7970552,,no lat/lng entered / incorrect lat/lng - geocoded location,
1399,"Phaltan, 415523, Maharashtra, India",India,IND,,Phaltan/nimbkar,,17.9907746,74.4298834,,no lat/lng entered / incorrect lat/lng - geocoded location,
1400,"Vijayawada, 520001, Andhra Pradesh, India",India,IND,,Vijayawada,,16.5087586,80.6185102,,no lat/lng entered / incorrect lat/lng - geocoded location,
1401,"Padma Seshadri Bala Bhavan Higher Secondary School, Nungambakkam, Chennai -., Lake Area 1st Main Road, 600034, Lake Area 1st Main Road, Chennai, Tamil Nadu, India",India,IND,,Ww-bh,,13.054758,80.2412002,,no lat/lng entered / incorrect lat/lng - geocoded location,
1402,"State Bank of India, Road No. 3, 500034, Road No. 3, Greater Hyderabad Municipal Corporation, Telangana, India",India,IND,,Ww-hyd,,17.425371,78.4331814,,no lat/lng entered / incorrect lat/lng - geocoded location,
1403,"Yellampet, 501401, Telangana, India",India,IND,,Yellampet/nuziveedu,,17.6828696,78.4895896,,no lat/lng entered / incorrect lat/lng - geocoded location,
1404,"HSN Pakistan- Zamzama, 5th Commercial Lane, 75500, 5th Commercial Lane, Karachi, Pakistan",Pakistan,PAK,,Hs-pak,,24.8164906,67.0411623,,no lat/lng entered / incorrect lat/lng - geocoded location,
1405,"University of the Philippines Baguio, UP Drive, 2600, UP Drive, Baguio, Benguet, Philippines",Philippines,PHL,,Phillipines-drt,,16.405670800000003,120.59832638819113,,no lat/lng entered / incorrect lat/lng - geocoded location,
1406,"Thailand, Thailand",Thailand,THA,,Thailand,,14.8971921,100.83273,,no lat/lng entered / incorrect lat/lng - geocoded location,
1407,"Amealco de Bonfil, Querétaro, Mexico",Mexico,MEX,,"Amealco, Queretaro",,20.18744455,-100.06915521888163,,no lat/lng entered / incorrect lat/lng - geocoded location,
1408,"Escuela Primaria José María Luis Mora, Miguel Hidalgo, 56130, Miguel Hidalgo, San Diego, Mexico, Mexico",Mexico,MEX,,San Diego Texcoco De Mora,,19.50475275,-98.87219091316118,,no lat/lng entered / incorrect lat/lng - geocoded location,
1409,"Escuintla, Guatemala",Guatemala,GTM,,"Coyuta, Escuintla",,14.1914955,-90.98821497117913,,no lat/lng entered / incorrect lat/lng - geocoded location,
1410,"Parque San José La Máquina, Suchitepéquez, Guatemala",Guatemala,GTM,,"La Maquina, Suchitepequez",,14.30496535,-91.56539103867601,,no lat/lng entered / incorrect lat/lng - geocoded location,
1411,"Plaza de la Virgen, El Triunfo, Choluteca, Honduras",Honduras,HND,,"E.e. La Lujosa, Cholulteca",,13.121331999999999,-86.99301134833182,,no lat/lng entered / incorrect lat/lng - geocoded location,
1412,"Plaza de la Virgen, El Triunfo, Choluteca, Honduras",Honduras,HND,,E.e. La Lujosa.cholulteca,,13.121331999999999,-86.99301134833182,,no lat/lng entered / incorrect lat/lng - geocoded location,
1413,"La Esperanza, 504, Comayaguela, Francisco Morazán, Honduras",Honduras,HND,,"E.e. La Playita, Comayagua",,14.098398750000001,-87.20854067337245,,no lat/lng entered / incorrect lat/lng - geocoded location,
1414,"Embu County, Kenya",Kenya,KEN,,Kibugu-embu,,-0.5359626500000001,37.66530196902043,,no lat/lng entered / incorrect lat/lng - geocoded location,
1417,"Cereté, Córdoba, Colombia",Colombia,COL,,Cereté-cordoba,,8.8884178,-75.84239456572658,,no lat/lng entered / incorrect lat/lng - geocoded location,
1418,"Carrera 21 bis, 576, Bostón, Risaralda, Colombia",Colombia,COL,,"La Catalina (pereira, Risaralda)",,4.8023263,-75.6964439,,no lat/lng entered / incorrect lat/lng - geocoded location,
1419,"Santa Catalina II, Bostón, Risaralda, Colombia",Colombia,COL,,"La Catalina (pereira, Risasralda)",,4.80171205,-75.6964201745624,,no lat/lng entered / incorrect lat/lng - geocoded location,
1420,"Santa Catalina II, Bostón, Risaralda, Colombia",Colombia,COL,,"La Catalina (perira, Risaralda)",,4.80171205,-75.6964201745624,,no lat/lng entered / incorrect lat/lng - geocoded location,
1421,"Carrera 21 bis, 576, Bostón, Risaralda, Colombia",Colombia,COL,,La Catalina- Pereira (risaralda),,4.8023263,-75.6964439,,no lat/lng entered / incorrect lat/lng - geocoded location,
1422,"La Catalina, Meta, Colombia",Colombia,COL,,La Catalina-pereira (meta),,2.389606,-73.5311851,,no lat/lng entered / incorrect lat/lng - geocoded location,
1423,"Carrera 21 bis, 576, Bostón, Risaralda, Colombia",Colombia,COL,,La Catalina-pereira (risaralda),,4.8023263,-75.6964439,,no lat/lng entered / incorrect lat/lng - geocoded location,
1424,"Puerto Lopez, Meta, Colombia",Colombia,COL,,Menegua - Puerto Lopez (meta),,4.085013,-72.9584671,,no lat/lng entered / incorrect lat/lng - geocoded location,
1426,"Puerto Lopez, Meta, Colombia",Colombia,COL,,Menegua-puerto Lopez (meta),,4.085013,-72.9584671,,no lat/lng entered / incorrect lat/lng - geocoded location,1256.0
