Index,Type,Location,Country,Latitude,Longitude,Recorded_Lat,Recorded_Lng,Address,Country_Code
1209,no lat/lng entered / incorrect lat/lng - geocoded location,"Vallecillo, Fco. Morazan",Honduras,,,14.4958159,-87.3483698,"Vallecillos, Francisco Morazán, Honduras",HND
1210,no lat/lng entered / incorrect lat/lng - geocoded location,"Yorito, Yoro",Honduras,,,15.0654325,-87.2820675,"Yorito, Yoro, Honduras",HND
1211,no lat/lng entered / incorrect lat/lng - geocoded location,"Bauta, Artemisa",Cuba,,,22.982412,-82.547409,"Bauta, 30600, Artemisa, Cuba",CUB
1212,no lat/lng entered / incorrect lat/lng - geocoded location,Panner,Zimbabwe,,,-18.4554963,29.7468414,"Zimbabwe, Zimbabwe",ZWE
1213,correct location data,Sahagu - - - - Sahagun,Colombia,8.94632816314697,-75.4312591552734,8.94632816314697,-75.4312591552734,"Sahagu - - - - Sahagun, Colombia",COL
1214,correct location data,Tshibati - - - - Kibati,Congo,-4.01666688919067,12.1833333969116,-4.01666688919067,12.1833333969116,"Tshibati - - - - Kibati, Congo",COG
1215,correct location data,Lodana - - - - - Lodano,Ecuador,-1.18333327770233,-80.4000015258789,-1.18333327770233,-80.4000015258789,"Lodana - - - - - Lodano, Ecuador",ECU
1216,correct location data,Organos - - - - Horganos,Ecuador,-4.11289691925049,-80.1526107788086,-4.11289691925049,-80.1526107788086,"Organos - - - - Horganos, Ecuador",ECU
1217,correct location data,Chalchahuapa - - - Chalchuapa,El Salvador,13.981632232666,-89.6813735961914,13.981632232666,-89.6813735961914,"Chalchahuapa - - - Chalchuapa, El Salvador",SLV
1218,correct location data,El Coyalito - - - El Coyolito,El Salvador,14.0782823562622,-89.1396331787109,14.0782823562622,-89.1396331787109,"El Coyalito - - - El Coyolito, El Salvador",SLV
1219,correct location data,Dobuleni Research Station - - - Dobuilevu Research,Fiji,-17.3736000061035,178.170608520508,-17.3736000061035,178.170608520508,"Dobuleni Research Station - - - Dobuilevu Research, Fiji",FJI
1220,correct location data,La Maquina Caballo Blanco,Guatemala,14.4956617355347,-91.8501205444336,14.4956617355347,-91.8501205444336,"La Maquina Caballo Blanco, Guatemala",GTM
1221,correct location data,San Jose Pinula,Guatemala,14.5500001907349,-90.4166641235352,14.5500001907349,-90.4166641235352,"San Jose Pinula, Guatemala",GTM
1222,correct location data,"Catacamas, Olancho - - - Catacama",Honduras,14.8473997116089,-85.8921966552734,14.8473997116089,-85.8921966552734,"Catacamas, Olancho - - - Catacama, Honduras",HND
1223,correct location data,La Dalia,Nicaragua,13.1373748779297,-85.7346115112305,13.1373748779297,-85.7346115112305,"La Dalia, Nicaragua",NIC
1224,"entered (lat, -lng)",Finkolo,Mali,11.216667175293,6.18333339691162,11.216667175293,-6.18333339691162,"Finkolo, Mali",MLI
1225,correct location data,"Villa Flores, Chiap.",Mexico,16.2333335876465,-93.2666702270508,16.2333335876465,-93.2666702270508,"Villa Flores, Chiap., Mexico",MEX
1226,"entered (lat, -lng)",Finkolo,Mali,11.216667175293,6.18333339691162,11.216667175293,-6.18333339691162,"Finkolo, Mali",MLI
1227,"entered (lat, -lng)","El Aguila, Pejibaye, Perez Zeledon",Costa Rica,9.13074016571045,83.5256271362305,9.13074016571045,-83.5256271362305,"El Aguila, Pejibaye, Perez Zeledon, Costa Rica",CRI
1228,"entered (lat, -lng)",Los Chiles,Costa Rica,10.9072999954224,84.5482864379883,10.9072999954224,-84.5482864379883,"Los Chiles, Costa Rica",CRI
1229,"entered (lat, -lng)","Araure, Edo. Portuguesa","Venezuela, Bolivarian Republic of",9.31999969482422,68.5199966430664,9.31999969482422,-68.5199966430664,"Araure, Edo. Portuguesa, Venezuela, Bolivarian Republic of",VEN
1230,"entered (lat, -lng)","Las Velas, Edo. Yaracuy","Venezuela, Bolivarian Republic of",9.59000015258789,69.0800018310547,9.59000015258789,-69.0800018310547,"Las Velas, Edo. Yaracuy, Venezuela, Bolivarian Republic of",VEN
1231,"entered (lat, -lng)","Tiznados, Edo. Guarico","Venezuela, Bolivarian Republic of",9.26000022888184,67.3399963378906,9.26000022888184,-67.3399963378906,"Tiznados, Edo. Guarico, Venezuela, Bolivarian Republic of",VEN
1232,"entered (lat, -lng)","Concepcion De Pilas, Buenos Aires",Costa Rica,9.10365009307861,83.4467010498047,9.10365009307861,-83.4467010498047,"Concepcion De Pilas, Buenos Aires, Costa Rica",CRI
1233,"entered (lat, -lng)","El Amparo, El Gallito, Los Chiles, Alajuela",Costa Rica,10.8362998962402,84.6432876586914,10.8362998962402,-84.6432876586914,"El Amparo, El Gallito, Los Chiles, Alajuela, Costa Rica",CRI
1234,"entered (lat, -lng)","Guagaral, Buenos Aires Puntarenas",Costa Rica,9.07569980621338,83.5074768066406,9.07569980621338,-83.5074768066406,"Guagaral, Buenos Aires Puntarenas, Costa Rica",CRI
1235,"entered (lat, -lng)","Pueblo Nuevo, San Jose, Upala",Costa Rica,10.9829301834106,85.1275329589844,10.9829301834106,-85.1275329589844,"Pueblo Nuevo, San Jose, Upala, Costa Rica",CRI
1236,"entered (lat, -lng)","Veracruz, Pejibaye, Perez Zeledon",Costa Rica,9.09609985351563,83.5466079711914,9.09609985351563,-83.5466079711914,"Veracruz, Pejibaye, Perez Zeledon, Costa Rica",CRI
1237,"entered (lat, -lng)","El Progreso, Pejibaye, Perez Zeledon",Costa Rica,9.1004695892334,83.5448684692383,9.1004695892334,-83.5448684692383,"El Progreso, Pejibaye, Perez Zeledon, Costa Rica",CRI
1238,"entered (lat, -lng)","Guagaral, Buenos Aires",Costa Rica,9.07569980621338,83.5074768066406,9.07569980621338,-83.5074768066406,"Guagaral, Buenos Aires, Costa Rica",CRI
1239,no lat/lng entered / incorrect lat/lng - geocoded location,La Fazenda-puerto Lopez(meta),Colombia,,,4.3019136,-72.3720927,"Via Puerto López - Puerto Gaitán, Caserío La Victoria, Meta, Colombia",COL
1240,no lat/lng entered / incorrect lat/lng - geocoded location,Taluma-puerto Lopez(meta),Colombia,,,4.085013,-72.9584671,"Puerto Lopez, Meta, Colombia",COL
1241,no lat/lng entered / incorrect lat/lng - geocoded location,Libertad Pto Lopez Meta,Colombia,,,4.080558,-73.46033,"La Libertad (La Represa), vía Alto Pompeya - Pachaquiaro - Puerto López, 057, vía Alto Pompeya - Pachaquiaro - Puerto López, Puerto Lopez, Meta, Colombia",COL
1242,no lat/lng entered / incorrect lat/lng - geocoded location,Aucaloma-san Martin,Peru,,,-7.0,-76.833333,"San Martín, Peru",PER
1243,no lat/lng entered / incorrect lat/lng - geocoded location,Carimagua,Colombia,,,5.3958472,-71.0521725,"Carimagua, Casanare, Colombia",COL
1244,no lat/lng entered / incorrect lat/lng - geocoded location,"Dholi, Bihar",India,,,25.9944458,85.658769,"Dholi, 843114, Bihar, India",IND
1245,no lat/lng entered / incorrect lat/lng - geocoded location,West Bengal,India,,,22.9964948,87.6855882,"West Bengal, India",IND
1246,no lat/lng entered / incorrect lat/lng - geocoded location,Bihar-drt,India,,,25.6440845,85.906508,"Bihar, India",IND
1247,no lat/lng entered / incorrect lat/lng - geocoded location,Hyderabad-drt,India,,,17.3616079,78.4746286,"Hyderabad, 500012, Telangana, India",IND
1248,no lat/lng entered / incorrect lat/lng - geocoded location,Hyderabad-opt,India,,,17.4520413,78.3934676,"Option Matrix Infotech Private Limited., Wing B, 100 Feet Road, 500081, 100 Feet Road, Greater Hyderabad Municipal Corporation, Telangana, India",IND
1249,no lat/lng entered / incorrect lat/lng - geocoded location,Udaipur-drt,India,,,24.5787228,73.6862551,"Udaipur, 313001, Rajasthan, India",IND
1250,no lat/lng entered / incorrect lat/lng - geocoded location,Sabour,India,,,25.238384,87.0461306,"Sabour Railway Station, 812002, Bhagalpur, Bihar, India",IND
1251,no lat/lng entered / incorrect lat/lng - geocoded location,Mandya,India,,,12.594106700000001,76.86426781799315,"Mandya taluk, Karnataka, India",IND
1252,no lat/lng entered / incorrect lat/lng - geocoded location,China,China,,,35.000074,104.999927,"China, China",CHN
1253,no lat/lng entered / incorrect lat/lng - geocoded location,Aurangabad-ww,India,,,19.8739536,75.3277803,"Aurangabad, 431002, Maharashtra, India",IND
1254,no lat/lng entered / incorrect lat/lng - geocoded location,Bakaram/kanchan,India,,,17.2890993,78.3134553,"Bakaram Jagir, Telangana, India",IND
1255,no lat/lng entered / incorrect lat/lng - geocoded location,Banswara-drt,India,,,23.5,74.333333,"Bānswāra, Rajasthan, India",IND
1256,no lat/lng entered / incorrect lat/lng - geocoded location,Bihar Agr Uni,India,,,25.2383952,87.05065963208676,"Bihar Agricultural University, 812002, Bhagalpur, Bihar, India",IND
1257,no lat/lng entered / incorrect lat/lng - geocoded location,Drt-hyd,India,,,17.4051873,78.5107256,"State Bank of India, Adikmet Main Road, 500013, Adikmet Main Road, Greater Hyderabad Municipal Corporation, Telangana, India",IND
1258,no lat/lng entered / incorrect lat/lng - geocoded location,Gowraram/kaveri,India,,,10.9142248,79.1814096,"Kaveri river, 613001, Thanjavur, Tamil Nadu, India",IND
1259,no lat/lng entered / incorrect lat/lng - geocoded location,Guntur/nuzi,India,,,16.2915189,80.4541588,"Guntur, 522001, Andhra Pradesh, India",IND
1260,no lat/lng entered / incorrect lat/lng - geocoded location,Hs- Lud,India,,,30.8996281,75.806559,"CoHSc, Ayalli Road, 141027, Ayalli Road, Sunet, Punjab, India",IND
1261,no lat/lng entered / incorrect lat/lng - geocoded location,Hs-del,India,,,12.9159629,77.623725,"Srinagar - Kanyakumari Highway, 560068, Bengaluru, Karnataka, India",IND
1262,no lat/lng entered / incorrect lat/lng - geocoded location,Hs-guj,India,,,22.69425765,72.85909723785187,"State Bank of India, Station Road, 387001, Station Road, Nadiad, Gujarat, India",IND
1263,no lat/lng entered / incorrect lat/lng - geocoded location,Hs-hyd,India,,,17.45626725,78.36807320789387,"HSBC, 500032, Greater Hyderabad Municipal Corporation, Telangana, India",IND
1264,no lat/lng entered / incorrect lat/lng - geocoded location,Hs-kar,India,,,12.8954065,77.6019489,"State Bank of India, Bannerghatta Road, 560076, Bannerghatta Road, Bengaluru, Karnataka, India",IND
1265,no lat/lng entered / incorrect lat/lng - geocoded location,Hs-pan,India,,,30.1533559,74.2092357,"HS Public School, Panjpeer Rd, 152116, Panjpeer Rd, Abohar, Punjab, India",IND
1266,no lat/lng entered / incorrect lat/lng - geocoded location,Hs-pant,India,,,28.6128924,77.2294312,"India Gate, Rajpath, 020626, Rajpath, New Delhi, Delhi, India",IND
1267,no lat/lng entered / incorrect lat/lng - geocoded location,Hyd,India,,,17.4051873,78.5107256,"State Bank of India, Adikmet Main Road, 500013, Adikmet Main Road, Greater Hyderabad Municipal Corporation, Telangana, India",IND
1268,no lat/lng entered / incorrect lat/lng - geocoded location,Hyderabad-ww,India,,,17.3616079,78.4746286,"Hyderabad, 500012, Telangana, India",IND
1269,no lat/lng entered / incorrect lat/lng - geocoded location,Jalna/krishidhan,India,,,19.6171238,75.7970552,"State Bank of India, 431204, Ambad, Maharashtra, India",IND
1270,no lat/lng entered / incorrect lat/lng - geocoded location,Jalna-drt,India,,,19.6171238,75.7970552,"State Bank of India, 431204, Ambad, Maharashtra, India",IND
1271,no lat/lng entered / incorrect lat/lng - geocoded location,Phaltan/nimbkar,India,,,17.9907746,74.4298834,"Phaltan, 415523, Maharashtra, India",IND
1272,no lat/lng entered / incorrect lat/lng - geocoded location,Vijayawada,India,,,16.5087586,80.6185102,"Vijayawada, 520001, Andhra Pradesh, India",IND
1273,no lat/lng entered / incorrect lat/lng - geocoded location,Ww-bh,India,,,13.054758,80.2412002,"Padma Seshadri Bala Bhavan Higher Secondary School, Nungambakkam, Chennai -., Lake Area 1st Main Road, 600034, Lake Area 1st Main Road, Chennai, Tamil Nadu, India",IND
1274,no lat/lng entered / incorrect lat/lng - geocoded location,Ww-hyd,India,,,17.4051873,78.5107256,"State Bank of India, Adikmet Main Road, 500013, Adikmet Main Road, Greater Hyderabad Municipal Corporation, Telangana, India",IND
1275,no lat/lng entered / incorrect lat/lng - geocoded location,Yellampet/nuziveedu,India,,,17.6828696,78.4895896,"Yellampet, 501401, Telangana, India",IND
1276,no lat/lng entered / incorrect lat/lng - geocoded location,Hs-pak,Pakistan,,,24.8164906,67.0411623,"HSN Pakistan- Zamzama, 5th Commercial Lane, 75500, 5th Commercial Lane, Karachi, Sindh, Pakistan",PAK
1277,no lat/lng entered / incorrect lat/lng - geocoded location,Phillipines-drt,Philippines,,,16.405670800000003,120.59832638819113,"University of the Philippines Baguio, UP Drive, 2600, UP Drive, Baguio, Benguet, Philippines",PHL
1278,no lat/lng entered / incorrect lat/lng - geocoded location,Thailand,Thailand,,,14.8971921,100.83273,"Thailand, Thailand",THA
1279,no lat/lng entered / incorrect lat/lng - geocoded location,"Amealco, Queretaro",Mexico,,,20.18744455,-100.06915521888163,"Amealco de Bonfil, Querétaro, Mexico",MEX
1280,no lat/lng entered / incorrect lat/lng - geocoded location,San Diego Texcoco De Mora,Mexico,,,19.50475275,-98.87219091316118,"Escuela Primaria José María Luis Mora, Miguel Hidalgo, 56130, Miguel Hidalgo, San Diego, Mexico, Mexico",MEX
1281,no lat/lng entered / incorrect lat/lng - geocoded location,"Coyuta, Escuintla",Guatemala,,,14.1914955,-90.98821497117913,"Escuintla, Guatemala",GTM
1282,no lat/lng entered / incorrect lat/lng - geocoded location,"La Maquina, Suchitepequez",Guatemala,,,14.30496535,-91.56539103867601,"Parque San José La Máquina, Suchitepéquez, Guatemala",GTM
1283,no lat/lng entered / incorrect lat/lng - geocoded location,"E.e. La Lujosa, Cholulteca",Honduras,,,13.121331999999999,-86.99301134833182,"Plaza de la Virgen, El Triunfo, Choluteca, Honduras",HND
1284,no lat/lng entered / incorrect lat/lng - geocoded location,E.e. La Lujosa.cholulteca,Honduras,,,13.121331999999999,-86.99301134833182,"Plaza de la Virgen, El Triunfo, Choluteca, Honduras",HND
1285,no lat/lng entered / incorrect lat/lng - geocoded location,"E.e. La Playita, Comayagua",Honduras,,,14.098398750000001,-87.20854067337245,"La Esperanza, 504, Comayaguela, Francisco Morazán, Honduras",HND
1286,no lat/lng entered / incorrect lat/lng - geocoded location,Kibugu-embu,Kenya,,,-0.5359626500000001,37.66530196902043,"Embu County, Kenya",KEN
1287,no lat/lng entered / incorrect lat/lng - geocoded location,Alemaya (2),Ethiopia,,,9.38333,41.93333,"`Alemaya, Oromia Region, Ethiopia",ETH
1288,no lat/lng entered / incorrect lat/lng - geocoded location,Cereté-cordoba,Colombia,,,8.8884178,-75.84239456572658,"Cereté, Córdoba, Colombia",COL
1289,no lat/lng entered / incorrect lat/lng - geocoded location,"La Catalina (pereira, Risaralda)",Colombia,,,4.8023263,-75.6964439,"Carrera 21 bis, 576, Bostón, Risaralda, Colombia",COL
1290,no lat/lng entered / incorrect lat/lng - geocoded location,"La Catalina (pereira, Risasralda)",Colombia,,,4.80171205,-75.6964201745624,"Santa Catalina II, Bostón, Risaralda, Colombia",COL
1291,no lat/lng entered / incorrect lat/lng - geocoded location,"La Catalina (perira, Risaralda)",Colombia,,,4.80171205,-75.6964201745624,"Santa Catalina II, Bostón, Risaralda, Colombia",COL
1292,no lat/lng entered / incorrect lat/lng - geocoded location,La Catalina- Pereira (risaralda),Colombia,,,4.8023263,-75.6964439,"Carrera 21 bis, 576, Bostón, Risaralda, Colombia",COL
1293,no lat/lng entered / incorrect lat/lng - geocoded location,La Catalina-pereira (meta),Colombia,,,2.389606,-73.5311851,"La Catalina, Meta, Colombia",COL
1294,no lat/lng entered / incorrect lat/lng - geocoded location,La Catalina-pereira (risaralda),Colombia,,,4.8023263,-75.6964439,"Carrera 21 bis, 576, Bostón, Risaralda, Colombia",COL
1295,no lat/lng entered / incorrect lat/lng - geocoded location,Menegua - Puerto Lopez (meta),Colombia,,,4.085013,-72.9584671,"Puerto Lopez, Meta, Colombia",COL
1296,no lat/lng entered / incorrect lat/lng - geocoded location,Menegua-puerto Lopez (meta),Colombia,,,4.085013,-72.9584671,"Puerto Lopez, Meta, Colombia",COL
1297,no lat/lng entered / incorrect lat/lng - geocoded location,Menegua-puerto Lopez (meta),Colombia,,,4.085013,-72.9584671,"Puerto Lopez, Meta, Colombia",COL
1298,no lat/lng entered / incorrect lat/lng - geocoded location,Menegua-puerto López (meta),Colombia,,,4.085013,-72.9584671,"Puerto Lopez, Meta, Colombia",COL
1299,no lat/lng entered / incorrect lat/lng - geocoded location,Paraguaicito (armenia),Colombia,,,4.4923898,-75.73960166465673,"Armenia, Quindío, Colombia",COL
1300,no lat/lng entered / incorrect lat/lng - geocoded location,Paraguaicito-armenia (quindio),Colombia,,,4.4923898,-75.73960166465673,"Armenia, Quindío, Colombia",COL
1301,no lat/lng entered / incorrect lat/lng - geocoded location,Sampués-cordoba,Colombia,,,8.3344713,-75.6666238,"Córdoba, Colombia",COL
1302,no lat/lng entered / incorrect lat/lng - geocoded location,Semillas Valle - Cerrito,Colombia,,,3.6829185,-76.3071487,"El Cerrito, Valle del Cauca, Colombia",COL
1303,no lat/lng entered / incorrect lat/lng - geocoded location,Turipana-cordoba,Colombia,,,8.3344713,-75.6666238,"Córdoba, Colombia",COL
1304,no lat/lng entered / incorrect lat/lng - geocoded location,Villavicencio (1),Colombia,,,4.6195293,-74.1652038,"Avenida Villavicencio, 110881, Kennedy, Bogota Capital District, Colombia",COL
1305,no lat/lng entered / incorrect lat/lng - geocoded location,Villavicencio (meta),Colombia,,,4.1315113,-73.6206667,"Villavicencio, 500005, Villavicencio, Meta, Colombia",COL
1306,no lat/lng entered / incorrect lat/lng - geocoded location,Villavivencio (meta),Colombia,,,3.5000086,-73.0000086,"Meta, Colombia",COL
1307,no lat/lng entered / incorrect lat/lng - geocoded location,"Paraguaicito,",Cambodia,,,13.5066394,104.869423,"Cambodia, Cambodia",KHM
1308,no lat/lng entered / incorrect lat/lng - geocoded location,Taluma (meta),Colombia,,,3.5000086,-73.0000086,"Meta, Colombia",COL
1309,no lat/lng entered / incorrect lat/lng - geocoded location,Barranca (lima),Peru,,,-10.6742472,-77.7207774,"Province of Barranca, Pativilca, Lima, Peru",PER
1310,no lat/lng entered / incorrect lat/lng - geocoded location,"Chachapoyas, Chimbote",Peru,,,-9.0783629,-78.5900838,"Chimbote, Ancash, Peru",PER
1311,no lat/lng entered / incorrect lat/lng - geocoded location,"Ee El Porvenir, Tarapoto",Peru,,,-6.4989451,-76.3782804,"Jirón El Porvenir, TARAPOTO, Tarapoto, San Martín, Peru",PER
1312,no lat/lng entered / incorrect lat/lng - geocoded location,Huaral Ee Donoso,Peru,,,-9.5872445,-77.5215493,"EESS SAN NICOLAS, Km. 8, Longitudinal de la Sierra Norte, 02690, Longitudinal de la Sierra Norte, Huaraz, Ancash, Peru",PER
1313,no lat/lng entered / incorrect lat/lng - geocoded location,"La Molina, Lima",Peru,,,-12.0901768,-76.92233779667893,"La Molina, Lima, Peru",PER
1314,no lat/lng entered / incorrect lat/lng - geocoded location,Aguachica-cesar,Colombia,,,8.24811845,-73.62140380560058,"Aguachica, Cesar, Colombia",COL
1315,no lat/lng entered / incorrect lat/lng - geocoded location,Allahabad,India,,,25.4381302,81.8338005,"Allahabad, 211001, Uttar Pradesh, India",IND
1316,no lat/lng entered / incorrect lat/lng - geocoded location,Aligarh,India,,,27.8815412,78.0690216,"Aligarh, 202001, Uttar Pradesh, India",IND
1317,no lat/lng entered / incorrect lat/lng - geocoded location,Attur,India,,,11.5998273,78.5960829,"Attur, 636102, Tamil Nadu, India",IND
1318,no lat/lng entered / incorrect lat/lng - geocoded location,Bakaram,India,,,17.2890993,78.3134553,"Bakaram Jagir, Telangana, India",IND
1319,no lat/lng entered / incorrect lat/lng - geocoded location,Bihar Sabor,India,,,25.6440845,85.906508,"Bihar, India",IND
